"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL3264936";"";"None";"714.93";"2";"8.73";"37";"CCn1c(CCCc2ccc(-c3ccc(NS(=O)(=O)c4ccc(-c5ccc(OC)cc5)cc4)cc3)cc2)nn(Cc2ccc(C(C)(C)C)cc2)c1=O";"IC50";"'>'";"69000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3269979";"Inhibition of human thyroid hormone receptor-beta";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3259631";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";"";"69.0"
"CHEMBL2070094";"";"None";"511.50";"1";"4.34";"2{4,1,11}";"CS(=O)(=O)c1ccc(-c2nc(C(F)(F)F)c(C(=O)N3CCc4ccccc4C3)s2)cc1[N+](=O)[O-]";"IC50";"'='";"4200.0";"nM";"5.38";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2072982";"Antagonist activity at human TRbeta assessed as inhibition of interaction with SRC2-2 after 3 hrs by fluorescence polarisation assay";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2069280";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"4.2"
"CHEMBL119976";"";"None";"326.40";"0";"4.41";"4";"Cc1cccc(-c2nn3c(c2-c2ccnc4ccccc24)CCC3)n1";"IC50";"'='";"78.0";"nM";"7.11";"";"";"UO_0000065";"21.78";"0.39";"2.70";"16.30";"0";"CHEMBL811488";"Inhibitory activity against TGF-beta type I receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147482";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"0.078"
"CHEMBL121554";"";"None";"346.82";"0";"4.76";"8";"Clc1ccc2c(-c3c(-c4ccccn4)nn4c3CCC4)ccnc2c1";"IC50";"'='";"54.0";"nM";"7.27";"";"";"UO_0000065";"20.95";"0.40";"2.51";"16.67";"0";"CHEMBL811488";"Inhibitory activity against TGF-beta type I receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147482";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"0.054"
"CHEMBL4210210";"";"None";"367.40";"0";"3.95";"7a";"COC(=O)Cc1ccc(OCc2oc(-c3ccccc3OC)nc2C)cc1";"IC50";"'='";"7600.0";"nM";"5.12";"";"";"UO_0000065";"13.93";"0.26";"1.17";"7.23";"0";"CHEMBL4184935";"Antagonist activity at CMV-fused TRbeta-LBD-GAL4-DBD (unknown origin) expressed in HEK293T cells assessed as inhibition of T3-induced receptor transactivation after 16 hrs by bright-Glo luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4184110";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";"";"";"";"7.6"
"CHEMBL236498";"";"None";"559.21";"1";"4.42";"4b";"CC(C)c1cc(Oc2c(Br)cc(CC(=O)N[C@H](CC(=O)O)C(=O)O)cc2Br)ccc1O";"IC50";"'='";"26.0";"nM";"7.58";"";"";"UO_0000065";"13.56";"0.33";"3.17";"5.70";"0";"CHEMBL896601";"Binding affinity at human thyroid hormone receptor beta-1 expressed in CHOK1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149545";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3307512";"";"";"";"26.0"
"CHEMBL2070238";"";"None";"517.48";"1";"4.55";"2{4,1,16}";"CN(Cc1cccc(F)c1)C(=O)c1sc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)nc1C(F)(F)F";"IC50";"'='";"2800.0";"nM";"5.55";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2072982";"Antagonist activity at human TRbeta assessed as inhibition of interaction with SRC2-2 after 3 hrs by fluorescence polarisation assay";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2069280";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"2.8"
"CHEMBL1465144";"";"None";"436.49";"0";"2.24";"1, MSNB";"CS(=O)(=O)c1ccc(C(=O)OCC(=O)NC23CC4CC(CC(C4)C2)C3)cc1[N+](=O)[O-]";"IC50";"'='";"4100.0";"nM";"5.39";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2072982";"Antagonist activity at human TRbeta assessed as inhibition of interaction with SRC2-2 after 3 hrs by fluorescence polarisation assay";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2069280";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"4.1"
"CHEMBL2070232";"";"None";"471.56";"0";"4.41";"2{5,1,4}";"CS(=O)(=O)c1ccc(-c2nc(-c3ccccc3)c(C(=O)N3CCCCC3)s2)cc1[N+](=O)[O-]";"IC50";"'='";"1400.0";"nM";"5.85";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2072982";"Antagonist activity at human TRbeta assessed as inhibition of interaction with SRC2-2 after 3 hrs by fluorescence polarisation assay";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2069280";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"1.4"
"CHEMBL398106";"";"None";"231.34";"0";"3.93";"7a";"C=CC(=O)Nc1ccc(CCCCCC)cc1";"IC50";"'='";"20300.0";"nM";"4.69";"";"";"UO_0000065";"20.28";"0.38";"0.76";"16.13";"0";"CHEMBL900770";"Displacement of labeled SRC2-2 from human TRbeta expressed in BL21 (DE3) cells FP assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BL21-DE3";"None";"";"";"";"CHEMBL1947";"Thyroid hormone receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137577";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"";"";"20.3"
